account,amount
4eciFhZtRQz3zm9qDKtFBBuAUdnQXeGxynnhSVnmW8Xf2eMYbc,1965130264
4Q1eQpbANaMNzWBEQLzsDisykMDiFZUBKuoN7GmDQLeB4QdfpX,0
3EP3NNphU1CLfMX1Xt7bogMd47R5eMMLPCdLFKfF1CTBzrTKkj,2007936305
4HD2kLX8pJzfRujUs9DKBWRZ5pyaSJoQzEnBDTwEZcX4aCRewh,1000000138
3Kwr9GNpXVFcGggRtgNxpmBTbdVDpn2ofYHMkjLCLAZwEhtKeY,1751519978
4BygeqzKisrtRyXTj4STQ4a1rUAsMJuxgArWmSUUnYFQnUzkcw,0
4GXGUxK2zF9z9QE9DreySrUoM9h7f1dropBA9Q3AyDQeM83csA,2000000277
4WKY6hTia6HDMMgVUCMLE65YVG5ASgQnKzWt6bXdkS3vUBVz8u,2000000277
377kNzuMs9itzZBeCtFE2NJbkx5G8PVJYhpAgUS4Fs3f6JVaXs,2000000277
3huwuN4BTAErEDbr3U3aXE7MK8SbRJvZYjKWaQzAYseuZTskJU,1979709711
4BP8VGCMfhaoB2eQe2QwPQKwiugBCxgxrDFnmH9jUnx5suKyvG,0
34AWTonWQLCsj8BsbDx1RBDN79CTQfb28wF7TKuvfXg6hXSLDZ,2000000277
3hcX5W2iidw4rh7LQirZrkPLd7ZzKonULrExLTTF8z3uaZzXxr,0
3X8G32RfhxfY4ouddiXtsUgfarK55suUemfNx2XLTZ65gNWmyA,2452821517
4XR74d5Hwz9NLkh3yAAVwgbN7GJY42QWjrt3B8Vqi5DcSyB6nr,1598127918
3B8trnoobeMemoS97xFnstgJi8zuk7BZogwVvuurRFfTwHzwKk,1752337514
3KhihWpcCjprcQDQ6Njr83MQFnrjMBnixQoRdsSsv1umRq5WL8,2496509691
3UWZnXBL6P6twT6PdVz4BaKLo3Uvdqa71cRSqyBWJZabeKnySz,1447008741
3JeVhsPr6dpjmGRMBBLCmBqmgVW3U1HFFDKtYtkUgN4YNmGHKh,1779395443
4qy5d3MGRXWjHvGzyQGMkN66NWrwRN6qCsVW5rSGoFG5VQDezk,100000013
4XK4AEVqwtByjNuM2j3Q5usfZF1dERGyBhsLPub93TJJupywCg,0
3GbqvXTsWa4VzMotEbQkPXVR6TTUfyUuGUQ91v6cHLenqrBJV5,0
3W1LHShTdy8ZULSVxM9vXYzGnqyoor6zemxfyoChu8DLRDnY5L,17026423457
3y2yHEdC8VD6TzAN393aN9ShQxY1KJXmiZ3otqMu5VFpSQ8ohe,0
4fGULQ8NHUvttVzin2hsLrh5ocdUFE3T7vAjL9bt1nYt8362mU,0
3wPLf5phrwFCbaMMwjWFfGGUTYwZykMqBmmHsa8uHKYyoepLaA,0
4XqcFMRiaVFNrhScbhFYkns7yAvhwGSd41Qw3gm8Xspr1kazSz,0
3Lcus4yUdiAW25jPUcUzTWTEM1VAArC6vqUX93Fn1oMdmp9Rud,0
4ey4QUwJtmcYbA6Aeuk1FJpT1qhQsC9oQ1wvaJSbeiZ6GJqiXd,173
3CwkJZ3jivqkxSYto9ajoj35wxTiqRDU1NeVG2fMPb1iF5f4w6,0
4fGBEupArWNok4Ys99hTaaYQCzQsumvqgtruKec6VRVACbQKnC,0
4jssp9EjLR43qbmmD5QDusdDEenQ1qvTg744yaE74MkhNqLTPw,0
3xT5BQ6ZCpV28i3Tq1NYmoQzbycvCNdhHqWYcPVNHgHUrndxiS,0
3mjr4BYEnAhN6rG1R6fQeEE9TgPcVJoo4LfgfZWRNx9EowyoEV,0
36x2TXbVeWVDUtYqGF8itL9cWqz7yscf4U4SpH78NWe6HEeoPS,19163338103
4eaApdYFHz2XQTxkvjQLyqMA2Kb25X8t1K2JauT2AQnR5hrbMD,0
3GdAtFWG2wEfqVTgcAB9QQMcPfMzin5swUdNKxY6pb9evhQK75,0
4e4NYvowKiDNdS3CVqPGuwDeoYa1HdGhKqyViBJQDvybFFxg3H,1971388238
3M75ABTa8AunZDfhs2j8pBBZfQnNUhYZeuUnoNUS5L6W4pCzn8,0
3nMPCqnChFsJuZ5ZNeAKAxi2NhrYBhf51knydpcjpd2mVBUJwM,0
3aJQPagrFJKx7ZFkU6iotXok8SNhiS3xzjvzhVxP5xTuBNb6Fs,1946195685
48oqRoSvmQuBd7AyqALVzh9FnYvLCf5VfKfkgJgKzmCLUfxDQV,0
4eFVvjrQhecQKRMdtk3GrB8qz3E9Q7sJ4E19D9VBGJjR5EXn8U,1799046756
3uBPET8q7Se37W23c1fFZsQT4rBRyzTFj3VzuFpPoPcmKAfMmW,250000034
4RGo43PdvxHqgwtYVacPczNcaiX5ReqRYDU2jqLGgkTf9JxvJE,0
4gUqcvPHAAGxMRPhXnzNiVJgcNgzWPwQGybmYkcxeAXHNi1KNe,1148063160
3dDwXCkySgf9EbvthaFTqjxP1sZJPgHU1P2AkFtGrEKjzdR9WE,349030244
39oStVYadfEmUWsohqoFHAsyNbR6vfEzZY332pzxCcLeTWBtLH,498087187
4UeaimJKwQCEbxoioR5Bk6WNJrcq4NBBz9RkowTa2E46d9xnXK,500000069
3BDH7w5jZPH2d67uCkL7sL7jbWMsS6QTpPjdL5aeyXj9xc21q7,0
3SJo4rz8XcY8ajNfawNThAFdTxvraJdBJ8cWNHzsAhjLyYvCTF,0
3yCQYunagy4eiGery4jj7t8MksTsPa9vTtbKLSL5ymRJe3dsF1,1999043836
4kFy6LDF7AQtbHELTutxxu3fCZ3Nr5NCKxRc9Ps38dppcDNeZn,0
4NfbzKGRom3Lakv5Y3jUxrSA5wLp6aEGMjHggybd81eFpB3kJV,1500000208
4tQBdo3Vu8aZWWL1TBhBzhQdeQUSkrwAXyaFzvYBVNUrXLvCto,2020000280
3UJsutBtUuaeMrRjt8eC8SgEgFQmhStGZKGhswgaD4UdDL1t1s,1879586061
4SbTi2yN1fTQPtzh3iogcuu6rSjKEWJmYRmkwVVms3oJTv3gCA,15788725969
3AtF1X1oMnYvtr95JnvwCcfZLAF5VDHuvVUumRMjCcvatuEJx4,100000013
3gLvvUrPXJNRg59mzy6HUG9bEk62Sary5FbC2XPYvdecgm15ro,17986736
4cW2XNdXN9TyhXHbM62rvXseJqgBC8qMB7Yk9nDWSG7q4jTzdn,0
4EVEgK9UXbzDqMgm3TkJzvdfBsbDjBxG7wXDtXsi1goWudgULZ,0
4C6r3mWkQzAxEopdeSyvgLSSrw5yfSTCRUr6oBPYVZftaKcSaT,2000000277
3vqX9W1iZDXqA3JQdYRAWUMGeCfiUrGsT5toqcYgx9boLhTdxh,2000000277
3ZTBA1QvBVwRmCGuFP1fBXQ8m3FMN46SVXdwWxL1QQj4YjZR1o,0
3wP6AEhcwQTWwVR6ZH71NQjX6bQt7rxHxn7zEWvuBB8bjExMZF,11000001
4hwqaZBro7WCf9JGcHbitEUAdRgGnUtu8mNgiXjxWXgmY9gd4C,3916183833
3faKTZ6n7vZfdk4motMn2KMjrpG8Gb8kmCar8sfdN7eCS6yP1a,0
3ZU8mAXoK93DsJpWuiRAoQnJsJvXYRkVHEyZFhmgyEs7aZ4GpV,0
4emX8NwRJHkZPbhxLtaLFiQmGCCuHmWrbF55qcd7k3YjmHUd8q,669091916
397DGqwoDE2CpgbLdafZqeF9gWNLBoFJy7TA8Z1TgpqPdHpcwf,0
3GuAdF2zjDyFCkvDagbsZFUqSK2WBXsXMnVmXkCVJFDEsNkTVf,14773958474
4j8HTGXeQoiRWSEhWg7k5eZ9nQeMZCxKPQJWgqUGmSTHWmifZr,0
4rhx8kkrPNKJbwme3HRrE5btjj2FfiSf9fd7mb2QrEjPYRfKdz,0
3xeKvwEzeSxax3PCj8fkQftBqPzkgNsa5dfX84HH3J3L9vh8sd,0
3EL6MuSakqTYBJ4oCqMWRWXmTZFnaq8bbW6dD42r6zGrJfH2at,0
4NG7GtX9QebLUD4A34Kt8Y46BTnjogXVscGSDpQfVyWrzBEey3,0
4JJPB3Do7iMqR4oNH5bZfYSD2SUjSoxotjzxmkraMbxpaMAEwk,0
3TtJSZB2QokknPEmh5qrPM75JhESCBkn9dZMBZevdC3BkuzLvp,0
4eo1gbLzM9RtLjFRKnv8kLLtHk22BiAVUeqMxjyNeNSR4gnZSN,2000000277
3vmucX9CEKL4PTTZST6ggs93ouYkoR6wM6mTshyAcQduEFK2DQ,2000000277
435Pq4xUEr28fWJGZg2sTfVZL4hjBz71tfT5kbmkQ8JrGWGwKD,0
42Z619GqFKVCrk5A3at6TdHz46d6NTswsojsYxfE2UmNatcgr4,1686933280
4bPZhxcAcVVMj7FdZPfoQjrAP9ggBk4MSiz98H17iHDuk66mhj,0
3fKDujnSefcWXZ2fpgQWDwTKMEmqaaXpJX31qRYjon5NeujMPp,308443894
4Vq8nJ2wncXpKVcq1m5Cy19hnXnxQCjXC8z2zapUNNqxbJxcBa,0
49Xf3woFnHKqT7iYx2B8t7C5eyjvVba73tLdkidChGtd6Ri9xr,1989422441
4Jn6rACw9WJdKCd2v7sq5ejCTCv9mM6bboGoLz5UqMDU2XD9bZ,0
32567gUyu96CKtgzPQgT3eAdUtWGojBdUnDxcenJCRu6Rc7tTG,0
3fJznYN1gbANbJouyaCyxVNXi22ds6jVmap584d7DPfdMtuWx5,0
4CkhkUy3G9YVT88DrohHChpT9EmCudbJGztJiJSmWXpHrNFHoq,2000000277
3SiBueNZ5KeRwSK4aTB8i8rZ7qx4yDoYM4RbwoMiECJSR8MWGt,15784371774
3zisvRBSnM6C6vAYYHAF64dBK5gA5UW5g1LrScAC23e6EfxqXa,0
3mCxGRrTuZSepY3M3hKCfWYrACgFepyuxDaTrJCekk7vrfU1zu,0
3RhXqH5Yp4s7Gok7pEtyq389qEYTtpNhjrUGvL6DvTdkt6mnCL,0
38rk1R3TmMRHKKx4RGFhxCnD3mF2KH4qgA6Ys6EAqtoq1mqX9X,15000002
3J4NRAQDcDC2kVFV9zE3514dLoqdvSpCF51ZjfJGV81cs8KbeW,0
4JPEJujsvXU2eWh5wcrjGj2DhZ978oMG58HTsqQ2P4JSqsbU6w,0
3ML4EvZ4RjU5nWkQDkFfkaMuqt81WZ3eZj6KLWSnqUsNGAsEtx,0
3gAixvRjW5nXHDg9BV19hgas2oeXM27mYozKgqdJQNTAc5qRHJ,0
4bkBW7imENiCBPdpVVxCyzFnJzGkJWyXvXMLN26e6FqkJWXBpV,1133379123
3SxaT7VufweG4TSgcE1p5drt1K2ZkLo7WmmdjiMVzCS9ZZmhJ1,0
2zD9zHG6KUbDLNQMn1tmwGMftNE5JkvmXf93eoFiUyae7P1a55,50000006
4GapQKthuAZV6TeGCezDFRWYjKGsAjbmTM78WSve2MEF3ufpzo,0
3bBSZzNgufjneqoPGtJmb11Jg67NwWiH91NxAx2LcSBJt522qR,0
3dAHVgqcAF1ZwBArK7MtGXJqbQReqWB1kUbp2ZaeuJSN64THHD,0
4mkyT941tjwTvXkvEonqzmGT6X8gsHar9fj8WnfKbkqgUertiP,0
3H2SCawVxDs894BeM8DgphbfDarCvrmd6w4iHVDWA2owkevVAv,0
3XGn51GWVgXG3BiLvwrmw5P8VHynPU3bRgXECyFzFczt3HMQ5C,0
36pyu4JXvMu56pkNBoUN1D457avbpoq93Vq7JzAZLcKpXSf3Zs,2000000277
2zHrBpvnWAS7bvb6CrwVAWchQDciSPdruywRuSruyiVxxrP4BX,15800694089
3Y9Mx65XR7VG8Wx1dPpX5WxybB4RE2bFbZKPPoWgd7QCPQvWbT,8743402
3aY672n5pXhTcce1WGGTnJQFxd3ZLyTZVmdXe2C2C6rcyGZumD,0
4Cs7goHjiG9XbvfyACTdHJN94V2gbs6hA4HPrzW9J4uLJtNQuy,0
4XxtHp5WgicTfQfQRA4znAPGgVATWmLgs5queYGHoiZ3UrVmGU,2000000277
35d7uGvTWfHLKxvEn9bcfSCr38TDMZmr9ZYUMD5wsfF6vdkwn7,0
3goCMssLQNzWn4hhuV3P6snMWuXJsmXJRSDu4mWFu1iAx7qsyn,1587871854
4cuEwmndAzF6SVAoujScnPRx4YYLtqYtirwN7TPs8ZAtCv4HVf,2000000277
35bhYAPSi3jD9suHbPsFX7RfGLChziQikG65WBjpXbLB2cGDRV,399073297
3MpgD56DYywuetV8CZseZh8EMNo4CQeLRUbMVxkY53nsZtCyZb,0
3hGBnKViaDiDzKERNEnYVYtwKdkmHPet3RkFnj8wGs7exdyLVP,1910472988
3hDSgqSJYEpMHkDyAvDv3JWuWa3znmqq6BiufDCawJBWoudiLk,1946956862
3jfWoZazZYe2dsN1Y2GfcKAZm9C5nebj8AUhUuKDCKBSBivW9g,2000000277
41vg32ufHmGYNNfSjsbDV43m77ADzoeRHkNzfAHD3GwDiALFk3,0
3C9xB3c8o5UoSUiw9pAwAcKGFde24YRFakPeh7yyPsjMfhVghQ,0
4DPGZNuviH4TD4tQrBzbCATv9CGTUfoB4Z25Q6RKixLevibprV,0
2zdG7y8qw7K8ux6hjp9noCUV3indhoW3ZvtiY8yvDbcXMotUCi,0
32gBi3vZ1KAMCkRR8EmiQd4AseDm8v2bXYk3mnCUUkPvHkNk4K,2000000277
3WByhpuvaoxqgwgqoKTrdbDXuLsH2PbTgyqBxBy9H4VM3yUJ5n,1243393942
3GzbYcokd9FMMDJMLz2QxoNKZ1w6QJbjWePXZJnnFYoLYKunJk,870839786
4Ey2eLzLhKU43AWu4NsbFcu98PDe3qqExP3Y2ucLirQdwAnQsH,2000000277
4FheXV4XpJmpxnAzf9dtir1drBc9mYURwY2XsAmvsgW3wMpKYS,0
4oJ2zBvuhyBAi4DAzhN3VU5cVfL2JvNY1rQ2SZmkHc8MhVC3GY,2000000277
4qf5Wq4Hhsu2NtKGL73sbrQd5AtAJu89Y6igL1cRKgZqftaxuc,2000000277
4b3tR3gTsUmFcwWQzjDUaGtpCqY6xF4TZaqMbWBTwiuGrTe6Ag,0
4nBv5pnCokMR9MWzuE4QicTjrU5rM6fAFYnGMJw5KJt2a2Lsbz,2000000277
4HxNYDj1RqH29Ansj5mKy4ayNQJMaHrcC4BoAKiRrvikt1TrAb,0
3JH6PQfQm9Mkw4bfxo1armoymBVKG9WdTzWWbAYcRXoYvLjDaz,2000000277
3dj6f4jLPJiRXpdpqHMzPN98R2B2SMys5uLzEnnDfhsPY5Hwg5,1940688873
3cXA4xWEbeDLWk2A4a5MhJZ9uW2AWfT513yfq5cvRqEYJuy77g,0
3oJkz57n2bRCgToXbs4Ky2snG9HzFqGDkjXKU2JBAgpgusHiSh,0
3Kz8ytydZP1w2KC8MkXqqVdcc1CSYURW6hXxquLdGPFuzUfcx5,1998392348
4dMN1hSvqLKJmQWquAV9PjJoVFGnYryqTFDyHnLpP67Hp2dEqW,0
3d2BgwP5Qh14fSRbUqDfrUcPs9kosfs7mqPvTdcEaL26yJDDtK,0
3Z1NWSmZfVYswKVDQEttu1bwB3ekKgcqxj7G6FRPkyYKU5W6ud,1990642745
4qM7yHUCZuJnY7Hqt5NpRvUMpRn4gV6bhafFMBpkmWoYnyfU9W,0
4n8qzqqYd66MUZMfTQJJdTFb94WCaQYJv6XM5uThPXKBokGHHh,196936863
4aWStkfRTGsMQPhLGqJ5t6iuGvqmnFyhtBgDgcELN8Y5FrSfDA,2001000277
42vgG4XvtU87oHYGPZjPJFurfAyxJqcPnBWeHZANN5e2W2oAmp,2000000277
4BPUG2Pk96wH7aFvtVeXEuN2rXvjPy7PEynXTkhCrwervKShWk,0
3hCdUvMiE3F7KSEbLmRMneKdzopHqu5bNLLqorFCyUEHtn6Tpa,0
4YwwA2E7C7KphgHYVQpPDjje38FvCyk745M3PD1y6XJDW58sN2,0
4CKafSbo1DPBQzhLekquqnCqq1nw92WiBYVu9RMVtyaHxgZRve,0
4aAs76RgYcrRXofheQDovVpsMi4pLPtAHxjUCxWxJe4DtmH1wj,0
4qyFUYB7Y2zHjAuVsNemJyrETqc9sxFJBBW7bHrrsPYX2ayyY2,0
4ioiYwX5H4eqRxKWYRmR8YQUBsnQacFuVuRs7CB7DTzBvX5qAS,0
3PKwZpnrkaJNwbMg9uN1m4bkHJJrnZjf18tt7RKGhrsSQCwk36,3
32evoEXFfbzkLeoLxxZRq61JnBybHXniBF562N6wvBSxxSSBFh,30216034
3gM2QNK5CtifEJUN2PbX9UVcj4jnGZdHdnhwDghUHDCCaErf35,0
4T7Nz2yhm6axmjJPYVD2ykQ85jyYrezcVtkcNwCQzHJzd8kmC7,0
45f28otXWo46mLg6Q4ESU7GsGqD9ygsDCPhysKN5Kb6trWpxRY,2000000277
41FpzvUrTNrXKsZSkLhqtiqNzZGei7FH9J1rn6FBf7fMVH11un,0
35sa2hANShvcSSGpp5ExG1QXVHwmWhpiu3xxBfs6kGxfihhjga,2000000277
3W5HxKbFP9K2EA5XcWMVuuUQihDqR7oxPscTH3pv5nnpE3mUNs,0
4c7P19XVuSKyQPECu2JjGGrzroXDbD4ohqtPEEFiK1WdbZQ4gu,2000000277
37FD7xn9M95Tv8fShgKcXSiaTNJoiib1rKZXBJvh7VbUYkvH3x,0
4YLuVUCvPjocJW2oSDE6Axq4pfkDWsTPT35G6FsW4L94SThPdU,0
3p8z4YiA4m1i6yTAJApi6RWyiAYsD9EFw7KBpQbkXsdqrXQ3aS,2000000277
2zSGfTR1ofAyreeArE8KBvbQKwijsbputD5Ce7imoFwYoSDR4q,0
4ai82KqN7iePJGdT16PHFQsdep25FaGqi9fjznMDdQgLpFVroG,0
4iPLHewVoJrBzWEtYcM2M6S7uScDMra7CetAFpXFgamZ6u61TX,0
467WeM4o6DysoPqAVTmskrudmR6VeUAUf6rMjA7oa6jjDv2xJL,41084361442
3MRjZiVuAHZQzgqmXVRnJjKLRWo2b1kkMbBLd87RHJrkCA4uVS,1556613297
4Bx3dCYFZNHy9wEu5DZYwgskDK8UTrCsjPJVUNHFt3eYxhvVXE,0
3d4pXxVwizpNs8pA6zbRMzYu3ufuNLHRpgxNrDVCbXefjyvi9v,0
4h5ruYVeyGVbPuGTcNaEXJYtCzywSBc3jQgSXEf5uMhKR5YqXB,2000000277
3bk7EP1ScH1aV5dyNHqXkHtSWciDTZNq11MrdUJk5JW56KQLqp,1110850087
3ZR3xcsUUaz8kagnQ9Wkk2pig3guCME1oLnXzMnbhMq3dKKhcC,0
3ErK21kqmicPgLnddV98iT2g2oeAMHb7ieR4zM89fomY3WMstX,0
3Ym3WjJpLpRYJVLM4JUFWsqfFKzw4H9phxKyHq7zZbrjy1fnfY,0
357iphda9wQVAxXQJGvtu7UAS6QopxtCwMaCkjciz75ZEpCEMk,0
3zkfmaCBingtdPTMkNoDQHLPJDpqm7x7ULLU75rfi2We52TTfz,0
3Tn68WdFRiGbGtERdaHf7inuWD8sYsU8YTNxza4THp61dSDNf4,0
4sdNgX8MMhdxyh2XDtvSDASd3SMmUShwZeethwDgdYUkS44AGy,2000000277
4Dou9YM2DgwC75r2vqmDsLsXwXBcvDbbSmFEfidSKBSGTQHy7w,1991509580
34JCRSW1RJD2H8dwuTc38P9PKzUjbzT4wpVLuCBME9tdNJMaUg,0
4Y9exrZnwWEck243Rfxy1mfAgVaPn8HDUDxtAB4pYyornqVdnw,1948929526
3ZE1rdf4DmsvP3p99uaWPuqHdikbWBvQwgBxGRGUEpQrnGemM3,1747771477
3Yq8mKP1fgXj9cAu3CNmbp36U46anJL8MR4jnHxrB2dXQSQbS5,0
4dgGa4UNFuNFnJNWQdM6Si25qqa1QBkJ8Pw1xx6LtVicvis6rU,150000020
4HNEngPQYQXGdust81Wxeobmr8zoVR7x53uxojovNmwFqsNXys,1866538167
3Cq6U7jrf1fiBpjUZ7wodw55gHtih1MUZdVHyMDjMmTHAcvvNc,0
3APoZ5geu1mFL5sQZYGarqwknacuWyQYUpbwyRwHynaEfqtou3,0
2zGXsLkuRS23HXwsUTL9jHcbuCqZLcNDoWoHyxGpz1SY7pPwpk,0
38W2TUbZcWvqR2BgiwQdUmkdxrp2YB9A9BfPQ9tuLANuGN5f8J,2000000277
31abToyUYtzTS1u9mi18rnBzfMNom8iEVqb9itxaTPi9wFWwVH,2000882764
45vqfxDc9g22rfeVk5N8vmY11kHm4X5eWgzKiinDoXz8Nd2Vwv,2010000279
3d86QXTDuR3cX5XpYvpskXT8L9wDfE7PrwCAgSSpHnQ3tNGxFK,0
4XJkyTDME5RzHua76X3ijn9rgkzeGsuWfM3Fe3RHHdtariUsMu,1907045268
4WHefkY2bjfyiiwPV8grBfPA59X9SKd7uNKSZdEYwsQdJpyFX6,1890329109
36cs4aNrX5WNM4XH1LS3SNJQnvBad7DrfrbZZt4JiNxAt7ZUxm,0
4Ja41enjJYcP4wBtnh87thtQy3GF8maVq512Gb6ssxxxNEVGHg,0
4JPvZFEvhhvoqSo6zPFjt368FBC8QyVxdxytvGRwEsBmjhu3kH,46739
3v6TBicak6Hbf6Zv875JyhrvmrLJYxBt5mU7nPW2ueWyQDHHUU,0
4Ydj6hTWBdgv8j1ad1ohXk5USMMAzJ6pX7ikcTQrHzBd2ntSD7,0
3y9UrimXnmtuaodnudXbp6iVtcfJbwUgRAnwLLZFm6uxKzNAaE,0
4t7GqWiN1cVwMaQqdwD88xnGrgGEkK8YF9FTxMM8h2hGTjVtK3,0
3x6NEJveDYMCZX69aRWNyNnktFH7phcwH5J4h4xRU9CeAQyLbK,0
3eEohHyGDZcHaWWk4CfXVrDvoZW8r94enfbqW7rSwtHigFeQ5e,0
3CUDXJZtthTmyKPFXVv6KMfx5JjxcShHMz2uGvUyYXiU3RiDFV,0
43k5hRJs2RfFjKirc1r1x7m5D7V4hY7TLSPPkrCwcLoAVuGeyZ,0
3XoVc91MtTfEngXWXZoNwXQgywmTT17zeT358y61A9B7q4ZEmt,0
39aFims982ZzsHKs8Z9ukGA4d5yxspiBjUXYAMmWqEPMBKieR4,0
3mDVBVrg3jeihjzr4faseeEwEYeYvy8cKSiqPjhZ4J3gcQTxih,0
3c8QF9hkhCaj9f3eKWncT8TArMNHvj7FMPRnaTu64634f4DGCR,0
4PmRxCS23EPdnPzPAVRnvtafjCYB4wkBTWy9kuucKvEJzrnvVJ,0
3WRkrKcyPPZVUmbZTkPMmdTzmPWfpu1m3SSR3E2dJc4iB1U8Ng,0
3FujhWZA7ZaJhg8VHtQVNswG6BbXtZVJAowATSjavWR8yNkgov,114755965
3KB2vqSL4KXQbUZ7LCqJdLuG3HH7DvKEhkUz3qjeq9kStDcU9y,14001001945
3TxsjKSGVJTda9cXX2B8HW4AiDHYdF9M8LK6GDxQ2dUBjBLMZK,0
4eTYgtTvGBDxNcmvArPL2D1ZankvYU2NV72qB6WZBkjP1maECk,1146037
4PMdnozMgc2HHWQUKtMBE5hzHgBr2eKsfcDj7L9T8Gs5w9hBpz,0
32itXp3TNXbx5zTEuJbksk2vtE7kn2nnKyZtgDH39uFRvkyjcw,2000000277
4oGNvshQU4sJgPuPLM1JzsdySNQuTWoX7JAjAD35acvtUUEV9x,0
3t3sgBdauVruwyBopb3WibGM1UzxnGrGR7HYbe7foXbcU5vTPM,0
4KWGQnHvvbNQjuMavGjLiSmNEZznHz6wsMi3ftAAo7pRgxnoM6,99261020
4BerQ9msnxmAcCAEsmmEeK9KWmwSYyXgiL9GMuK91t1Ytfmzeh,0
3X3Xu4D5qxU9ZPGGcZLmTUJt1FL4DDNqf8izvWDJoE1e8WF28j,1921706127
4bffusDJBTtrXnCojMNqf85bpZcDbiXWqgrLeUk9hnM6CzvAve,10000001
3Cz6MHUVQYPh7Sjp2DdtLEJvHbZSZaTgdoBVeY7LqjQEa5qJjL,0
4Atfswo1qjNxUbnbhnYBvNsRW2uNukj5mxXJBUCMiMdLmx4xty,0
4Eh9RWgdRFyuCm1FC7yabNhn4p66b8Jk3NzQAhiL1FLshNspEQ,1989079165
4QPuADpzzwJp2p1Q73Bg4nYesiYKiPuyQybtdevQUbn8SyzXhi,0
3os3ZVkLRpoaLdpYYMbxsszVL3NoK7pE4Q8zGJcDSHB539TxbK,2000000277
4oPSJ4Sp43zA5WUv3pVAnooJbEi8iz6vtnDfxeVY7ye9HswoGp,0
3b7RQSnJLyDN5bSbxVhnKdbtTsmJYpFmLGjkHGvxC9LChMSJQq,0
4AWTv8tmcw6WkancZcz5Vy2hXBnDiHgYLabUudDPzV2Eq2HLQn,1949076855
4Ctio3qNB4crRiP3x6UM8UKMj8fguUhdih7TZCN9yh2zshm2M1,2050000284
3WSfsiibFnqCMu2n8DLQPyXepV2PLPZitzruU5juanCTjVYNoc,29807613
3VSGXdPPGeaZHc9xBffz8iXtzrHgK92K6tSagUPBwnFjPTbYz3,0
38biNtBoz9vQ9N3wg9FS5YWgqHdvzXSt9JKs6rBDHUkPwNduFR,2000000277
3pXn79c7pkuGWbw21A8BNMm1chVrVoDgSh5jFjUztTdQma2j1g,2000000277
3r8VJDJBUX1k2fMZ1ZCJdwxTmfbKdiGWtf1FP8aDD5tDjuLYmA,2000000277
3Lvghq61WrjZj8Hzikq5M2yWb1msgGFbncY7hxoRtnLxEyJ1Rb,0
3vbQmJAuUcEyjPPfhDn1ijnRLuLQTA9ed6UYhsS617tRxYDf4g,2000000277
2yWkHy8Qh4uHdycwSdHxxMLmhkxHwsWpkyCpubSR69kNZgeDC2,0
33WYBmNDbayAEFF9wD9qUMtHwRPfgwM67vxydxgRG8o9rHQ1sM,2000000277
3pmSZ7EXWUZyawU1kniFf4ffcbRsgjVpDeV4edcUCMWJVFJ5hr,1973544200
3ZwmqmTPriNcL3xP6iNzsZBAuhDyaCacBvbdpHva3qgxv72hKs,709441209
4BG6wNwJREcuW4htkraFpF8BjrVjKzrGZMPRaedhC7Jr7LQPfV,1429933587
2zPqKKLZ5PvB2MSrc28tsBTpv9gMYjpS8CJK9X14iBrgctd3SH,1995876533
3DQieiWSfH4EoVHCbZC7JjhBE4V1zjSTcVWN9hV6cwwSr63ge2,1990212361
3LeVtnFoNMCGH5yoySSZ5e6BeYuyNimcw8ZmLTZM5AEkUS9BtU,840413130
4cYLgjAK346gLkqd2NuHPmS6DGchr8dVGp7PgFFmBTgVLXcSeN,99013734
2xQFAMyjYZJsSnW5z9LSgnbQPpWwgQeuWjV1qEgnHGBp5FUjgV,1228957919
49VbzT7wcebFyqYHgFDBJ3vA5c2XTdo9vKBKvBVyskFQ1jpCCA,334157818
3YiNpMEQLp1M8HLBX7wrFmhP5xpLveG7ofVuJ9LE2wcakXVGnM,528908697
48fFR1Ff1coqvUW2iVWRJmx1prdJRxTpzJip44aokgZdp1iDp8,20000002778
4aRSKfWQnBbtVGyR3CfjregkfRgTLU3t9455GnT3BCxTV7NsWy,2000000277
3NSJZLfsgYWdc7cL4ETGEABAAdaW1H2jmy2F1jrEAN453cMe4T,0
4LmoPX5jg8dUfE898e7nWgA9vWCpkMhSwfuLms4x5QZy3fgo8v,0
4BzMqUvtWoDCyyd8EyoWRiHWNq7n5TbQN8yqPoAkj6WJk572qL,0
3WPuqe65da8oJZRcK8maEc2C7qBJFfLqSnhQgDirD9m3WajV3e,0
3t2eR14oj3wVodtfmvRgoDNeRBVXJFSzrCJQJL4W5vAfp6tmdc,0
4g8t2zGG9KgXVGZArwXSuJgep7tTqEDDLiDWEEvdNA6BD6RfJK,0
3PrQSsZv3JVd9vqkVTps5HvMsyP1gUvTC6ZSS1kcSMTrvfnwaW,0
49ymdRSb2muJ9ctvofDhFzXoFYq11xoL2y8sc1nLMr36sesJwT,3341631338
3NRxBzpxdXh3HePjhKHLzasCjkAtKRGi6eHWaaJos6YGQ8va8f,1348223807
4PZBxhbM9LACjSFLbyMHGfwRsAPXvfAjfCjq1CKC2AectyeiB9,2000000277
48U6PwgevpSVX1vYPFeahQwLKiFMMC3ygW99wLejaAU1NNawoW,2000000277
42C2kcRj4wk2A5GpgcArZ3JC6Vj6Pno3rxGSWScpu9pzpDvJoW,1261016034
